,id,created_at,tweets,retweet_count,favorite_count,followers_count
167,1210033879236657153,2019-12-26 03:05:32,RT @ALWyss411: Amazing interview with @brockpierce @crypto_mikhail! I’m glad I didn’t steal it from you 😂 I love your vision 👏🏻 A wonderful…,3,0,63598
168,1209877351049420800,2019-12-25 16:43:33,"@AnetaKarbowiak brock. (brɒk) n. a European badger. [before 1000; Middle English brok, Old English broc badger &lt; Ce… https://t.co/dY1CCmn8Kd",0,2,63598
169,1209872209034063872,2019-12-25 16:23:07,@IvanOnTech This is horrible.,0,11,63598
170,1209871544253583360,2019-12-25 16:20:29,@eoswriter @YouTube @VitalikButerin @IvanOnTech @crypt0snews @cz_binance @BrendanBlumer @bytemaster7 @IvanOnTech wa… https://t.co/49GGGV9KSE,0,6,63598
171,1209850687745613824,2019-12-25 14:57:36,@JacobCanfield @gokhshtein,0,1,63598
172,1209850173851086848,2019-12-25 14:55:34,@docjoe1977 Looks good. Not a fan of 8% of the block reward going to the team.,0,0,63598
173,1209829016020115463,2019-12-25 13:31:29,"RT @TIME: “Why Bitcoin matters for freedom,” writes Alex Gladstein https://t.co/DV5SJ8RLbf",379,0,63598
174,1209828722817286144,2019-12-25 13:30:19,@cz_binance @amibendavid @steemit @BrendanBlumer @bytemaster7 Have any thoughts or details you feel like sharing on Christmas?,0,9,63598
175,1209828450455969792,2019-12-25 13:29:14,#NewProfilePic https://t.co/1WPjBZFCd9,1,22,63598
176,1209826519868231681,2019-12-25 13:21:34,@O_k_woode @netflix Love your profile image.,0,1,63598
177,1209826243769782272,2019-12-25 13:20:28,"@amibendavid @cz_binance @steemit I believe it can be done transparently using technology, community incentives, and consensus.",0,4,63598
178,1209821894607814656,2019-12-25 13:03:11,@amibendavid @cz_binance Have you used @steemit ?,0,0,63598
179,1209820985840603136,2019-12-25 12:59:35,"RT @cz_binance: Just wait and see, most loyalty points will be tokenized. Not a small market. #adoption https://t.co/BO6WBsTAnU",148,0,63598
180,1209820836275871745,2019-12-25 12:58:59,@braindrainomar @netflix Merry Christmas 🎄 🍄 🔥,0,1,63598
181,1209819641671028736,2019-12-25 12:54:14,@amibendavid @cz_binance The users should have the power to do that by consensus.,0,9,63598
182,1209818710032171011,2019-12-25 12:50:32,From “The Christmas Chronicles” on ⁦⁦@netflix⁩ . “A Pierce Always Sees It Through” &amp; Baptism by Fire. 🎄🍄🔥 https://t.co/ooy5J5n8IE,2,19,63598
183,1209810579059363846,2019-12-25 12:18:13,"RT @ChrisDunnTV: .@YouTube just removed most of my crypto videos citing ""harmful or dangerous content"" and ""sale of regulated goods""... it'…",819,0,63598
184,1209810567969550337,2019-12-25 12:18:11,@ChrisDunnTV @YouTube @TeamYouTube MESSED UP!,0,4,63598
185,1209810506300710912,2019-12-25 12:17:56,@crypt0snews @ChrisDunnTV MESSED UP!,0,2,63598
186,1209810467050446848,2019-12-25 12:17:47,"RT @crypt0snews: YouTube enters the war AGAINST cryptocurrency? @ChrisDunnTV
https://t.co/4Yapvw77KS",113,0,63598
187,1209804652197404672,2019-12-25 11:54:40,@cz_binance The people will have a https://t.co/Dkkfxja8uo again!,5,74,63598
188,1209803373425377281,2019-12-25 11:49:35,RT @cz_binance: It may be time the #crypto community take a stab at its own blockchain-enabled sensorship-resistent social media platform.…,532,0,63598
189,1209803324305944576,2019-12-25 11:49:24,"RT @jgarzik: @WayneVaughan @cz_binance @blockstack Keep an eye on @block_one_ and Voice: https://t.co/rRot2aZuR2
In a ""many platforms, few…",3,0,63598
190,1209690582639140864,2019-12-25 04:21:24,First active fault zone found on Mars! https://t.co/HQuuVs5YeX,1,18,63598
191,1209671087111454720,2019-12-25 03:03:56,My new favorite Christmas movie is The Christmas Chronicle.   https://t.co/Udbplnyidf,1,12,63598
192,1209669559319433217,2019-12-25 02:57:52,@chopperbrian Merry Christmas! 🦄💜🙏,0,0,63598
193,1209669439039389696,2019-12-25 02:57:23,@crypto_mikhail @gokhshtein 🦄💜🙏,0,1,63598
194,1209669390695849984,2019-12-25 02:57:11,RT @crypto_mikhail: Had the enormous pleasure of interviewing none other than @brockpierce for this month's issue of @gokhshtein magazine.…,2,0,63598
195,1209668089517920257,2019-12-25 02:52:01,"RT @gokhshtein: Happy Holidays, #CryptoTwitter!

Issue 10 of G-Mag is live!

Interviews w/ @brockpierce, @Ashton_Addison_, &amp; @geoffreymccab…",65,0,63598
196,1209659539236311042,2019-12-25 02:18:03,RT @thatstheshowpod: @thejuniebird I don't know if you've watched the (very corny) Christmas Chronicles on Netflix but the recurring tag li…,1,0,63598
197,1209658820802351105,2019-12-25 02:15:11,RT @morgzillaa: Me screaming during #ChristmasChronicles  A Pierce always sees it through!! https://t.co/OTUUOwH3Gn,1,0,63598
198,1209658330244898816,2019-12-25 02:13:14,"RT @PushYaPushPop: ""A Pierce always sees it through!” 

#TheChristmasChronicles https://t.co/WvrBZDRyfY",1,0,63598
199,1209599581769650176,2019-12-24 22:19:48,"RT @Billion7890: @OwnYourDataNow Brittany Kaiser,can help #Voice
Can #trust people use # voice
https://t.co/QT6QRGESuf 
@block_one_  @Brend…",2,0,63598
200,1209599392723939329,2019-12-24 22:19:03,"RT @ky_primo: Welcome to #DACNOTES! Da most 🔥#1 DAC show in the world!

EP1- A chat w/ Fred Krueger @dotkrueger 

Find out HOW @brockpierce…",14,0,63598
201,1208389863348809728,2019-12-21 14:12:48,@matthewryancase @WorldCryptoCon 🦄🎩🙏🏼,0,2,63598
202,1208021266332028928,2019-12-20 13:48:08,@Carsonated Early bitcoiner?,0,0,63598
203,1208019797771988993,2019-12-20 13:42:18,"RT @ky_primo: #DACATHON2020 is coming! The first ever online DACathon, initiated by @merivercap worker proposal for @krowndac 

All are enc…",12,0,63598
204,1208019697796624385,2019-12-20 13:41:54,@tojukaka2013 I would have paid more but felt that would not have been fair to anyone. I look forward to being beat… https://t.co/4nEWQIuZPX,0,10,63598
205,1207754693390323714,2019-12-19 20:08:52,@lukestokes @NukeManDan @Ashe_Oro This piece changed my opinion of NPR. They had more than 30 positive interviews a… https://t.co/xKnut3DaS6,0,3,63598
206,1207619330239844354,2019-12-19 11:10:59,@KanyaTova @waseemshabout @officialmcafee @TimDraper I don’t engage in crypto politics - I’m coin agnostic. I don’t… https://t.co/hqvSVstPYn,0,0,63598
207,1207453858257088514,2019-12-19 00:13:27,RT @StevenGGlickman: Will CRA revamp stimulate lending in down-and-out neighborhoods? https://t.co/TDScTTH5bM,8,0,63598
208,1207453801365561346,2019-12-19 00:13:14,RT @businessinsider: Opportunity zone co-creator @StevenGGlickman explains how his time in the Obama administration following the financial…,4,0,63598
209,1207453048886452224,2019-12-19 00:10:14,RT @chainclash: Only 15 hours left until the auction for the one-of-a-kind MYTHIC @brockpierce avatar ends!⏳ It has already managed to deth…,3,0,63598
210,1207267369787252737,2019-12-18 11:52:25,https://t.co/BvJMa2i5OQ,0,8,63598
211,1206661368482553856,2019-12-16 19:44:23,@Maxocoin @BrendanBlumer The Foundation is the answer IMO.,0,1,63598
212,1206660777572216837,2019-12-16 19:42:02,RT @SenseChat: @brockpierce @sugar_bizkit @BrendanBlumer @bytemaster7 @block_one_ Big upgrades are coming but deets are under lock. https:/…,5,0,63598
213,1206660678603493376,2019-12-16 19:41:39,@ClimbWales Thanks for sharing.,0,1,63598
214,1206660660060467205,2019-12-16 19:41:34,RT @ClimbWales: @brockpierce Sent the link to a friend who was the leader of Danone and took them to Bcorp status. This is her ted talk thi…,1,0,63598
215,1206660542019989505,2019-12-16 19:41:06,@cryptocaptainX @RichardHeartWin Happy to talk to @RichardHeartWin,0,6,63598
216,1206660160611065856,2019-12-16 19:39:35,@chainclash Want to be me? Now you can!,0,3,63598
217,1206660118638665730,2019-12-16 19:39:25,RT @chainclash: Less than 11 hours left until the auction for the first 5 LEGENDARY @brockpierce avatars ends! ⌛️🚀 Are you in already? Visi…,1,0,63598
218,1206602922504728576,2019-12-16 15:52:08,I just invested in Hive on Republic https://t.co/1JgBdteDgq #joinrepublic,0,18,63598
219,1206551624224854016,2019-12-16 12:28:18,"RT @Cointelegraph: Yesterday, the Chinese Blockchain Research Institute released a 15th crypto ranking, so we want to show how the Top-10 i…",268,0,63598
220,1206550855211798529,2019-12-16 12:25:15,"RT @cz_binance: @BrendanBlumer @binance Thanks, we all do our part. 🤝🤝🤝

Looking forward to https://t.co/sjqlcetZlj.",48,0,63598
221,1206541662551519232,2019-12-16 11:48:43,RT @BitfuryGeorge: Bitcoin Mining - a New Paradigm. My latest post on the topic. Enjoy! https://t.co/JGpTb75TuX,69,0,63598
222,1206369301353189376,2019-12-16 00:23:49,@sugar_bizkit @BrendanBlumer @SenseChat @bytemaster7 @block_one_ Big upgrade coming soon! @SenseChat deets?,1,9,63598
223,1206330250373869568,2019-12-15 21:48:38,SEC Chairman Tells Congress He's 'Optimistic' About Blockchain Opportunity https://t.co/M511aFu1Ey,34,113,63598
224,1206212009840250880,2019-12-15 13:58:48,"RT @chainclash: 5 LEGENDARY avatars of the one and only @brockpierce are currently up for grabs! 🚀🚀 The auction ends Tuesday, Dec 17, at 4A…",4,0,63598
225,1204965614563057666,2019-12-12 03:26:04,Do you know about Qualified Opportunity Zones? Are you interested in how we can rebuild America? Do you have capita… https://t.co/iFP7xtl5RY,8,29,63598
226,1204399579946467328,2019-12-10 13:56:51,"RT @elonmusk: People often think they’re breathing oxygen, but are actually breathing nitrogen (78%) with a side serving of oxygen (21%) in…",44634,0,63598
227,1204399005922406401,2019-12-10 13:54:34,"RT @ethereum: #Ethereum's #Istanbul network upgrade is now live!  Congratulations to everyone who worked to make it happen.

Want to learn…",276,0,63598
228,1203820218616819718,2019-12-08 23:34:40,@RenatRazumov For how long?,0,0,63598
229,1203816579026300928,2019-12-08 23:20:12,RT @sergattic: AtticLab was supported by one of the biggest #eosio proxy by Brock Pierce. we are very grateful and excited! Proudly committ…,2,0,63598
230,1203815464859832320,2019-12-08 23:15:47,"RT @HeyRhett: ""If you're thinking about becoming a Puerto Rican resident, and you care about the tax benefits, the rules change January 1 2…",14,0,63598
231,1203814910192431105,2019-12-08 23:13:35,"RT @ericharr: With 20 Commitments to Impact, 74 individual commitments to support them (a 100% participation rate), and 33 new cross-sector…",7,0,63598
232,1203814440455544832,2019-12-08 23:11:43,@aedavis @DNABlock @chainclash @schurgenator @crystalrose @MarzanoC And Brock KOs Crystal.,0,6,63598
233,1203814232241922048,2019-12-08 23:10:53,"RT @aedavis: Had a blast yesterday at  @DNABlock HQ in DTLA

Premier of the @chainclash Arcade, first time ever played! 🚀

@schurgenator fo…",10,0,63598
234,1203806552538451968,2019-12-08 22:40:22,RT @pravvy: @FractalEncrypt @AHere0 @secretgardenexp @TelosMiami @block_one_ @EOSMiami @NanuBerks @BCGbiz @GoodBlockio @bytemaster7 @magicl…,9,0,63598
235,1202591764487589894,2019-12-05 14:13:14,@chainclash Who’s going to own the one and only Mythic Brock Pierce?,2,4,63598
236,1202591638226386944,2019-12-05 14:12:44,RT @chainclash: It's live! 🚀🚀 The auction for @brockpierce's MYTHIC avatar is live now! Head over to https://t.co/SrqKVMiDcT to make a run…,2,0,63598
237,1202370482713944064,2019-12-04 23:33:56,"RT @chainclash: The next auction for a 💎mythic💎 avatar is just around the corner, starting tomorrow! This time featuring the one and only @…",4,0,63598
238,1202272656449519618,2019-12-04 17:05:13,"RT @jeninacrypto: CryptoCartoon of Crystal Rose🦄🤖⚡SenseChat — Steemit
@crystalrose @SenseChat @brockpierce
#EOS #STEEM  https://t.co/SfPgdf…",10,0,63598
239,1202272045872091137,2019-12-04 17:02:47,RT @EOS_Nation: We are humbled to have reached the Top 21 and honoured to be trusted with securing EOS.  To everyone that has supported @EO…,62,0,63598
240,1202226353304682498,2019-12-04 14:01:13,RT @laudatosi19: .@hereglobal commits to mitigating mental health effects for 1 million vulnerable people by 2021--in partnership with lead…,2,0,63598
241,1202206076906737665,2019-12-04 12:40:39,@SigloCom Do you see an opportunity to bring your “Edge Nodes” to Puerto Rico?,0,0,63598
242,1202204405862416384,2019-12-04 12:34:00,Would love to see a @ICON3DTech 3D printed house in Puerto Rico!,3,20,63598
243,1202198905871634432,2019-12-04 12:12:09,"RT @JasonDBallard: The housing of our future must be different than the housing of our past.  

https://t.co/W2Ww1rHE1Z",21,0,63598
244,1202198730214166528,2019-12-04 12:11:27,RT @ICON3DTech: One of ICON’s Vulcan II printers is #3Dprinting for the #homeless in #Austin @mobileloaves Community First! Village. Watch…,66,0,63598
245,1202193894949163013,2019-12-04 11:52:14,Would love to see how @SmartYields can assist future Puerto Rican entrepreneurs hoping start small agricultural businesses!,2,19,63598
246,1202193479901859841,2019-12-04 11:50:35,Are you aware of places lacking clean drinking water? Check out @aquswater and give them a try!,0,16,63598
247,1201871414875299843,2019-12-03 14:30:49,@BeardedBitcoins Change.,0,3,63598
248,1201871376983961600,2019-12-03 14:30:40,@El_Sunshino It wasn’t $120. Change.,0,4,63598
249,1201871240979533825,2019-12-03 14:30:08,@ericharr It is well suited to be part of the solution.,0,3,63598
250,1201866181231206400,2019-12-03 14:10:01,"RT @chainclash: The first auction of a one-of-a-kind MYTHIC avatar, featuring the digital likeness of none other than the extraordinary @cr…",4,0,63598
251,1201866142962331652,2019-12-03 14:09:52,Traded 5+ $20 bills for 1 $10 bill. The $10 was the first ever issued $10 bill by the Federal Reserve in 1914 with… https://t.co/oVJC6YjSMo,2,94,63598
252,1201772598025166849,2019-12-03 07:58:09,"@ricecrypto 3G, DSL and Cable are all coming soon.",0,2,63598
253,1201629384022646784,2019-12-02 22:29:05,"RT @chainclash: Last chance to place your bid on the Mythic avatar of @crystalrose - she'll never re-appear in those aesthetics, it's a uni…",7,0,63598
254,1201605503803109377,2019-12-02 20:54:11,@AlanJohnEdward2 Brits have many options. Portugal is one of my favorites.,0,1,63598
255,1201605285133144070,2019-12-02 20:53:19,@raised2b Will do.,0,0,63598
256,1201603099967807488,2019-12-02 20:44:38,@HectorR80537467 Bingo!,0,0,63598
257,1201559029752963075,2019-12-02 17:49:31,@decentralized89 @rektkid_ @coinbase No exchange had done a good job of implementing voting tools at the time Bithu… https://t.co/oH2SCHjXMp,0,2,63598
258,1201558492722671617,2019-12-02 17:47:23,@DJSutcliffe UK citizens can live many places and optimize their taxes. US citizens have very few options because o… https://t.co/QKJTu6NDIV,0,4,63598
259,1201558208495673346,2019-12-02 17:46:15,@AlanJohnEdward2 Available for?,0,1,63598
260,1201558106578280449,2019-12-02 17:45:51,@daolexicon On my short list. Maybe December.,0,1,63598
261,1201556896584474624,2019-12-02 17:41:02,@EosAnarchist Supporting 37 different impact organizations spanning almost every possible need you could think of.,0,4,63598
262,1201530543717978112,2019-12-02 15:56:19,"Are you considering a move to Puerto Rico?

#act22 #act20 #puertorico #taxes https://t.co/RP76m6oKxt",26,80,63598
263,1201513330600554496,2019-12-02 14:47:55,@HectorR80537467 🦄🎩🙏🏼,0,0,63598
264,1201510543099678723,2019-12-02 14:36:51,@herculesmarsh Just data point. Always do your own research.,0,3,63598
265,1201509826251149312,2019-12-02 14:34:00,@decentralized89 None that I’m aware of.,0,2,63598
266,1201509611943211008,2019-12-02 14:33:09,@rtcarter3 Will do.,0,1,63598
267,1201509528170377216,2019-12-02 14:32:49,@herculesmarsh How so?,0,0,63598
268,1201509458800783367,2019-12-02 14:32:32,@rektkid_ Always working tirelessly for the community.,0,8,63598
269,1201501391635779584,2019-12-02 14:00:29,Care about your health? You should see this on Netflix! https://t.co/qVhK1cTXu0,8,46,63598
270,1201494704132628480,2019-12-02 13:33:54,@rektkid_ I know what you’re talking about. My answer hasn’t changed.,0,4,63598
271,1201316637770694656,2019-12-02 01:46:20,“There isn’t a single state in the country where an average worker can enjoy a comfortable living on 40 hours or le… https://t.co/y2Q9aOt4LP,43,116,63598
272,1201287845396320257,2019-12-01 23:51:55,@blackrock @LighthouseOneOZ,0,0,63598
273,1201287631679762432,2019-12-01 23:51:04,"RT @blackrock: What will the cities of the future look like? Our Head of U.S. Real Estate, Ben Young, sees three disruptors that will shape…",592,0,63598
274,1201287452624924673,2019-12-01 23:50:22,@rektkid_ I asked them to delegate their votes to proxies until tools were in place to allow users to vote directly… https://t.co/Fs3HorQime,0,17,63598
